id,width,height,hotspot_x,hotspot_y,visible_pixels,visible_colors,aspect_ratio,localization_family
9981,26,55,75,142,549,20,0.473,
9982,31,50,74,148,521,20,0.620,
9983,34,45,75,154,495,21,0.756,
9984,38,40,75,160,480,21,0.950,
9985,40,36,77,165,469,21,1.111,
9986,40,35,80,168,465,21,1.143,
9987,40,35,83,170,458,20,1.143,
9988,35,42,87,164,475,20,0.833,
9989,23,56,97,153,535,20,0.411,
9990,18,65,104,146,595,20,0.277,
9991,21,69,105,143,627,22,0.304,
9992,22,69,105,143,626,22,0.319,
9993,35,54,87,152,567,20,0.648,
9994,55,35,71,186,652,24,1.571,
9995,58,50,68,184,692,24,1.160,
9996,64,54,62,184,883,25,1.185,
9997,69,55,57,186,1220,26,1.255,
9998,72,56,54,187,1049,27,1.286,
9999,71,56,55,185,774,27,1.268,
10000,72,57,54,181,671,27,1.263,
10001,76,28,50,184,542,26,2.714,
10002,76,36,49,183,513,25,2.111,
10003,79,53,45,176,544,23,1.491,
10004,82,70,41,169,581,24,1.171,
10005,82,72,40,163,534,22,1.139,
10006,78,83,43,158,515,21,0.940,
10007,23,56,97,153,536,20,0.411,
10008,23,56,97,153,536,11,0.411,
10009,23,56,97,153,536,7,0.411,
10010,23,56,97,153,536,5,0.411,
10011,23,56,97,153,536,3,0.411,
10012,23,56,97,153,536,1,0.411,
10013,23,56,97,154,479,1,0.411,
10014,23,54,97,155,382,1,0.426,
10015,22,44,97,156,224,1,0.500,
10016,14,26,97,157,61,1,0.538,
10017,3,4,100,159,3,1,0.750,
10018,75,35,38,172,7,2,2.143,
10019,89,129,39,99,61,3,0.690,
10020,109,142,30,83,196,3,0.768,
10021,106,133,32,86,332,4,0.797,
10022,98,112,37,91,474,4,0.875,
10023,71,81,53,108,863,4,0.877,
10024,45,62,67,121,1063,3,0.726,
10025,38,62,72,121,1153,2,0.613,
10026,38,62,72,121,1153,3,0.613,
10027,38,62,72,121,1153,4,0.613,
10028,38,62,72,121,1153,6,0.613,
10029,38,62,72,121,1153,10,0.613,
10030,36,60,73,122,992,9,0.600,
10031,36,60,73,122,992,11,0.600,
10032,36,60,73,122,992,11,0.600,
10033,36,60,73,122,992,11,0.600,
10034,36,61,73,122,1016,12,0.590,
10035,36,67,73,122,1094,15,0.537,
10036,38,76,71,122,1263,15,0.500,
10037,41,87,68,122,1455,15,0.471,
10038,44,92,65,122,1565,15,0.478,
10039,49,94,60,122,1627,15,0.521,
10040,45,103,64,122,1749,15,0.437,
10041,42,112,67,122,1779,15,0.375,
10042,45,122,64,122,2165,15,0.369,
10043,54,134,55,122,3185,15,0.403,
10044,67,148,47,122,3622,15,0.453,
10045,81,141,40,122,3025,15,0.574,
10046,97,148,32,122,2033,15,0.655,
10047,34,63,66,117,998,10,0.540,
10048,47,57,60,117,998,10,0.825,
10049,55,43,56,121,1005,10,1.279,
10050,64,33,47,128,1000,10,1.939,
10051,66,38,43,129,993,10,1.737,
10052,60,48,43,123,1003,10,1.250,
10053,45,56,48,121,1000,10,0.804,
10054,35,62,55,121,988,10,0.565,
10055,41,60,56,125,973,10,0.683,
10056,51,51,50,133,984,10,1.000,
10057,60,34,48,144,1000,10,1.765,
10058,66,32,49,138,984,10,2.063,
10059,64,44,53,133,988,10,1.455,
10060,54,51,61,130,1019,10,1.059,
10061,36,60,73,122,998,10,0.600,
10062,36,60,73,122,998,11,0.600,
10063,36,61,73,122,1010,12,0.590,
10064,36,61,73,122,1016,12,0.590,
10065,36,61,73,122,1010,12,0.590,
10066,36,60,73,122,998,11,0.600,
10067,75,70,42,132,3642,15,1.071,
10068,75,72,42,131,3658,17,1.042,
10069,74,74,43,129,3670,17,1.000,
10070,73,76,43,128,3688,17,0.961,
10071,72,78,44,127,3702,16,0.923,
10072,71,78,44,128,3717,18,0.910,
10073,71,78,44,128,3718,16,0.910,
10074,70,78,44,129,3720,17,0.897,
10075,72,78,43,130,3721,18,0.923,
10076,72,77,43,131,3702,15,0.935,
10077,73,77,42,131,3684,16,0.948,
10078,73,75,42,132,3674,17,0.973,
10079,75,72,41,133,3661,17,1.042,
10080,74,70,42,134,3639,17,1.057,
10081,75,69,42,134,3641,15,1.087,
10082,75,70,42,132,3642,11,1.071,
10083,75,72,42,131,3658,7,1.042,
10084,74,74,43,129,3670,6,1.000,
10085,73,76,43,128,3688,4,0.961,
10086,74,80,43,126,3939,2,0.925,
10087,73,79,43,128,3701,3,0.924,
10088,73,87,43,120,3247,4,0.839,
10089,72,96,43,112,2498,4,0.750,
10090,74,102,42,107,1530,4,0.725,
10091,74,104,42,105,1077,4,0.712,
10092,75,92,41,117,730,4,0.815,
10093,73,89,43,118,382,4,0.820,
10094,74,85,42,121,236,4,0.871,
10095,63,90,55,115,126,4,0.700,
10096,52,119,65,107,223,6,0.437,
10097,51,125,63,104,388,7,0.408,
10098,29,82,66,145,548,7,0.354,
10099,35,46,55,188,282,8,0.761,
10100,58,93,51,183,972,12,0.624,
10101,68,98,44,182,1580,12,0.694,
10102,69,97,46,179,1848,9,0.711,
10103,68,101,50,176,1661,11,0.673,
10104,70,103,50,171,2027,12,0.680,
10105,77,123,50,168,2224,12,0.626,
10106,74,123,54,165,2552,9,0.602,
10107,71,129,54,160,2485,9,0.550,
10108,72,129,56,156,2413,11,0.558,
10109,75,127,49,154,2310,9,0.591,
10110,77,127,42,150,2386,9,0.606,
10111,81,125,41,148,2382,9,0.648,
10112,79,122,44,144,1951,9,0.648,
10113,84,116,44,146,1671,9,0.724,
10114,85,114,44,144,1231,11,0.746,
10115,94,112,44,142,1278,9,0.839,
10116,89,106,48,143,1143,11,0.840,
10117,79,99,49,146,454,9,0.798,
10118,43,69,80,167,137,9,0.623,
10119,41,64,81,168,71,3,0.641,
10120,20,12,84,171,30,3,1.667,
10121,11,11,95,174,33,3,1.000,
10122,9,9,96,175,41,3,1.000,
10123,3,3,99,178,5,2,1.000,
10124,59,60,51,112,1803,26,0.983,
10125,45,59,58,112,1395,21,0.763,
10126,23,58,69,113,765,18,0.397,
10127,11,58,74,113,435,16,0.190,
10128,35,58,62,113,1133,20,0.603,
10129,54,60,53,112,1646,23,0.900,
10130,64,59,48,112,1908,27,1.085,
10131,64,58,48,113,1909,27,1.103,
10132,54,60,53,112,1632,22,0.900,
10133,34,58,63,113,1092,20,0.586,
10134,10,58,75,113,406,14,0.172,
10135,24,58,68,113,795,20,0.414,
10136,46,59,57,112,1424,21,0.780,
10137,60,60,50,112,1817,26,1.000,
10138,64,58,48,113,1966,26,1.103,
10139,64,58,48,113,1968,26,1.103,
10140,64,58,48,113,1968,27,1.103,
10141,68,62,46,111,2238,27,1.097,
10142,68,62,46,111,2238,13,1.097,
10143,68,62,46,111,2238,9,1.097,
10144,68,62,46,111,2238,7,1.097,
10145,68,62,46,111,2238,5,1.097,
10146,68,62,46,111,2238,4,1.097,
10147,68,62,46,111,2238,3,1.097,
10148,66,60,47,111,2426,3,1.100,
10149,67,67,47,108,3481,3,1.000,
10150,79,81,41,101,4035,3,0.975,
10151,109,101,26,91,3789,3,1.079,
10152,131,133,15,75,2663,2,0.985,
10153,149,157,6,63,1885,2,0.949,
10154,154,160,3,61,1165,3,0.963,
10155,154,160,3,61,1200,4,0.963,
10156,154,160,3,61,1023,5,0.963,
10157,154,160,3,61,781,5,0.963,
10158,154,160,3,61,394,5,0.963,
10159,154,158,3,61,244,5,0.975,
10160,47,65,53,120,93,4,0.723,
10161,46,75,53,122,125,4,0.613,
10162,37,87,54,126,177,4,0.425,
10163,43,95,60,132,173,4,0.453,
10164,44,90,62,142,93,4,0.489,
10165,51,82,59,159,125,4,0.622,
10166,57,82,56,168,174,4,0.695,
10167,58,85,55,175,173,4,0.682,
10168,48,90,58,179,93,4,0.533,
10169,49,56,60,188,100,4,0.875,
10170,42,57,63,198,144,4,0.737,
10171,34,51,68,207,132,4,0.667,
10172,32,45,66,217,62,4,0.711,
10173,28,44,68,226,42,4,0.636,
10174,27,32,66,230,69,4,0.844,
10175,18,36,69,234,20,2,0.500,
10176,54,54,55,124,1245,22,1.000,
10177,40,57,62,124,970,21,0.702,
10178,22,58,70,124,748,21,0.379,
10179,21,59,70,124,665,21,0.356,
10180,32,58,66,124,860,15,0.552,
10181,49,55,57,125,1129,12,0.891,
10182,58,53,52,125,1323,12,1.094,
10183,58,53,52,125,1320,12,1.094,
10184,49,55,56,125,1118,13,0.891,
10185,31,57,65,125,846,16,0.544,
10186,22,59,71,124,664,20,0.373,
10187,23,58,69,124,756,22,0.397,
10188,41,57,59,124,984,22,0.719,
10189,55,54,53,124,1242,22,1.019,
10190,59,51,52,124,1349,22,1.157,
10191,59,51,52,124,1349,21,1.157,
10192,59,51,52,124,1349,21,1.157,
10193,59,51,52,124,1349,21,1.157,
10194,59,51,52,124,1349,21,1.157,
10195,59,51,52,124,1349,21,1.157,
10196,59,51,52,124,1349,21,1.157,
10197,59,51,52,124,1349,21,1.157,
10198,59,51,52,124,1349,21,1.157,
10199,59,51,52,124,1349,21,1.157,
10200,59,51,52,124,1349,21,1.157,
10201,59,51,52,124,1349,21,1.157,
10202,59,51,52,124,1349,21,1.157,
10203,59,51,52,124,1349,21,1.157,
10204,59,51,52,124,1349,21,1.157,
10205,59,51,52,124,1349,21,1.157,
10206,59,51,52,124,1349,21,1.157,
10207,59,51,52,124,1349,21,1.157,
10208,59,51,52,124,1349,21,1.157,
10209,59,51,52,124,1349,21,1.157,
10210,59,51,52,124,1349,20,1.157,
10211,59,51,52,124,1349,19,1.157,
10212,59,51,52,124,1349,18,1.157,
10213,59,51,52,124,1349,12,1.157,
10214,59,51,52,124,1348,11,1.157,
10215,59,51,52,124,1348,11,1.157,
10216,59,51,52,124,1348,12,1.157,
10217,59,51,52,124,1348,11,1.157,
10218,61,53,51,123,1532,12,1.151,
10219,65,57,49,121,1929,22,1.140,
10220,65,57,49,121,2029,12,1.140,
10221,66,63,48,121,2069,9,1.048,
10222,70,66,46,121,2109,7,1.061,
10223,71,67,46,121,1929,4,1.060,
10224,65,57,49,122,1792,3,1.140,
10225,65,55,49,123,1597,3,1.182,
10226,65,55,49,124,1284,3,1.182,
10227,65,52,49,125,988,3,1.250,
10228,65,44,49,126,678,3,1.477,
10229,64,42,49,127,419,3,1.524,
10230,63,32,49,128,186,3,1.969,
10231,63,32,49,129,68,3,1.969,
10232,62,27,49,130,19,3,2.296,
10233,43,38,58,195,180,3,1.132,
10234,29,43,71,190,172,3,0.674,
10235,21,47,70,186,164,3,0.447,
10236,27,44,63,189,200,3,0.614,
10237,37,48,58,185,205,3,0.771,
10238,43,40,57,193,200,3,1.075,
10239,43,38,58,195,180,3,1.132,
10240,27,40,74,193,106,3,0.675,
10241,12,12,74,221,96,3,1.000,
10242,95,63,43,176,539,2,1.508,
10243,103,68,35,176,2098,2,1.515,
10244,103,69,35,177,3247,2,1.493,
10245,108,77,30,178,4214,2,1.403,
10246,107,108,30,178,5333,1,0.991,
10247,112,105,25,177,6185,1,1.067,
10248,113,110,24,176,7545,1,1.027,
10249,113,113,24,175,8663,1,1.000,
10250,113,115,24,174,8704,2,0.983,
10251,113,116,24,173,8741,3,0.974,
10252,112,117,25,173,8778,4,0.957,
10253,113,118,25,173,8804,5,0.958,
10254,113,119,25,173,8813,8,0.950,
10255,114,118,25,174,8830,9,0.966,
10256,116,122,25,169,8813,9,0.951,
10257,115,132,25,157,8806,9,0.871,
10258,113,142,25,146,8757,9,0.796,
10259,113,147,25,139,8732,9,0.769,
10260,113,151,25,134,8665,9,0.748,
10261,113,108,24,178,8614,9,1.046,
10262,114,109,23,177,8611,9,1.046,
10263,116,111,21,176,8648,9,1.045,
10264,118,113,19,175,8696,9,1.044,
10265,117,115,20,174,8745,9,1.017,
10266,114,116,23,173,8750,9,0.983,
10267,112,117,25,173,8783,8,0.957,
10268,113,118,25,173,8804,6,0.958,
10269,113,119,25,173,8808,5,0.950,
10270,113,118,25,174,8805,4,0.958,
10271,113,116,25,175,8775,3,0.974,
10272,113,116,25,175,8775,2,0.974,
10273,113,116,25,175,8775,2,0.974,
10274,113,107,25,176,7422,2,1.056,
10275,110,104,28,177,6039,2,1.058,
10276,108,81,30,178,4909,2,1.333,
10277,106,68,32,179,3668,2,1.559,
10278,101,60,37,180,2786,2,1.683,
10279,99,60,39,181,1177,2,1.650,
10280,88,27,45,182,235,2,3.259,
10281,63,16,47,183,30,2,3.938,
10282,51,61,53,124,1658,25,0.836,
10283,59,46,51,132,1596,29,1.283,
10284,61,41,52,135,1636,28,1.488,
10285,60,61,54,124,1704,32,0.984,
10286,56,71,56,117,1711,36,0.789,
10287,47,70,60,116,1632,35,0.671,
10288,36,67,65,116,1694,30,0.537,
10289,44,64,59,116,1690,28,0.688,
10290,55,55,52,120,1629,29,1.000,
10291,61,37,47,130,1620,27,1.649,
10292,60,51,46,123,1689,31,1.176,
10293,59,67,46,116,1727,35,0.881,
10294,52,73,50,114,1676,33,0.712,
10295,41,68,56,119,1680,34,0.603,
10296,36,68,60,120,1710,28,0.529,
10297,41,66,59,121,1705,28,0.621,
10298,44,64,59,122,1684,28,0.688,
10299,47,63,59,122,1664,31,0.746,
10300,50,60,59,124,1644,26,0.833,
10301,53,57,59,125,1625,27,0.930,
10302,56,53,59,127,1591,28,1.057,
10303,58,50,60,128,1582,29,1.160,
10304,59,46,61,130,1571,29,1.283,
10305,59,41,63,132,1563,29,1.439,
10306,60,36,64,134,1565,28,1.667,
10307,60,38,66,133,1579,29,1.579,
10308,60,41,68,132,1595,29,1.463,
10309,60,46,70,129,1609,31,1.304,
10310,59,51,72,126,1627,34,1.157,
10311,58,56,74,123,1642,32,1.036,
10312,58,56,74,123,1642,32,1.036,
10313,63,76,69,123,1772,35,0.829,
10314,72,95,60,123,2459,36,0.758,
10315,75,101,57,123,2346,36,0.743,
10316,90,126,42,123,2468,36,0.714,
10317,100,159,32,123,2229,36,0.629,
10318,104,166,28,123,1899,36,0.627,
10319,103,167,31,123,1667,34,0.617,
10320,58,56,74,123,1642,32,1.036,
10321,58,56,74,123,1642,15,1.036,
10322,58,56,74,123,1642,10,1.036,
10323,58,56,74,123,1642,4,1.036,
10324,58,56,74,123,1642,2,1.036,
10325,60,58,73,122,1814,2,1.034,
10326,60,58,73,122,1783,2,1.034,
10327,60,58,73,122,1593,2,1.034,
10328,56,57,77,122,1226,2,0.982,
10329,48,52,85,122,824,2,0.923,
10330,28,34,105,122,376,2,0.824,
10331,18,27,115,122,68,2,0.667,
10332,54,40,53,132,1954,19,1.350,
10333,56,46,52,129,1961,19,1.217,
10334,48,49,56,128,1750,19,0.980,
10335,40,48,60,128,1527,19,0.833,
10336,41,48,60,128,1579,12,0.854,
10337,51,48,54,128,1830,13,1.063,
10338,56,45,52,129,1981,13,1.244,
10339,51,38,55,132,1882,12,1.342,
10340,55,43,53,130,1960,13,1.279,
10341,52,48,55,128,1863,13,1.083,
10342,44,48,59,128,1626,12,0.917,
10343,37,46,61,129,1475,23,0.804,
10344,45,48,58,128,1672,20,0.938,
10345,55,47,53,129,1944,18,1.170,
10346,55,42,53,131,1975,20,1.310,
10347,55,42,53,131,1975,20,1.310,
10348,55,42,53,131,1975,20,1.310,
10349,55,42,53,131,1975,20,1.310,
10350,55,42,53,131,1975,20,1.310,
10351,55,42,53,131,1975,20,1.310,
10352,57,44,52,130,2140,21,1.295,
10353,57,44,52,130,2140,12,1.295,
10354,57,44,52,130,2140,7,1.295,
10355,59,46,51,129,2309,6,1.283,
10356,59,46,51,129,2309,4,1.283,
10357,59,46,51,129,2309,2,1.283,
10358,70,54,44,126,2168,3,1.296,
10359,93,82,32,111,1805,4,1.134,
10360,125,112,14,102,1265,4,1.116,
10361,133,130,10,100,751,4,1.023,
10362,127,125,13,111,120,3,1.016,
10363,113,122,17,123,150,3,0.926,
10364,93,121,29,138,198,3,0.769,
10365,57,115,47,157,246,3,0.496,
10366,51,95,49,184,30,2,0.537,
10367,57,57,44,187,100,3,1.000,
10368,56,62,42,193,132,3,0.903,
10369,51,58,47,203,164,3,0.879,
10370,34,50,51,220,20,2,0.680,
10371,37,14,57,236,50,3,2.643,
10372,36,19,66,242,66,3,1.895,
10373,25,19,77,250,82,3,1.316,
10374,8,16,85,261,10,2,0.500,
10375,38,39,24,140,53,5,0.974,
10376,46,56,17,131,145,6,0.821,
10377,52,75,15,119,245,6,0.693,
10378,63,82,9,116,439,6,0.768,
10379,72,92,8,115,614,6,0.783,
10380,82,79,6,135,828,6,1.038,
10381,72,90,23,133,815,6,0.800,
10382,75,98,26,132,782,6,0.765,
10383,82,84,22,157,785,6,0.976,
10384,81,96,21,154,749,5,0.844,
10385,47,47,48,210,744,4,1.000,
10386,47,47,41,217,744,4,1.000,
10387,47,47,36,225,744,4,1.000,
10388,47,47,42,233,744,4,1.000,
10389,47,47,51,234,744,4,1.000,
10390,47,47,59,234,744,4,1.000,
10391,47,47,65,230,744,4,1.000,
10392,47,47,69,222,744,4,1.000,
10393,47,47,75,216,744,4,1.000,
10394,47,47,71,213,744,4,1.000,
10395,47,47,63,216,744,4,1.000,
10396,47,47,57,218,744,4,1.000,
10397,47,47,52,222,744,4,1.000,
10398,47,47,48,227,744,4,1.000,
10399,47,47,52,229,744,4,1.000,
10400,47,47,56,230,744,4,1.000,
10401,47,47,56,224,744,4,1.000,
10402,47,47,56,222,744,4,1.000,
10403,47,47,56,224,744,4,1.000,
10404,47,47,56,224,744,4,1.000,
10405,47,47,56,224,744,4,1.000,
10406,47,47,56,224,744,4,1.000,
10407,47,47,56,224,744,4,1.000,
10408,47,47,56,224,744,4,1.000,
10409,47,47,56,224,744,4,1.000,
10410,47,47,56,224,744,4,1.000,
10411,47,47,56,224,744,4,1.000,
10412,47,47,56,224,744,4,1.000,
10413,47,47,56,224,744,4,1.000,
10414,47,47,56,224,744,4,1.000,
10415,47,47,56,224,744,4,1.000,
10416,47,47,56,224,744,4,1.000,
10417,47,47,56,224,744,4,1.000,
10418,47,47,56,224,744,4,1.000,
10419,47,47,56,224,744,4,1.000,
10420,47,47,56,224,744,4,1.000,
10421,47,47,56,224,744,4,1.000,
10422,47,47,56,224,744,4,1.000,
10423,51,51,54,222,884,5,1.000,
10424,67,67,46,214,255,4,1.000,
10425,85,87,36,204,122,5,0.977,
10426,32,29,62,233,605,6,1.103,
10427,47,44,55,225,1464,9,1.068,
10428,55,53,51,220,2108,6,1.038,
10429,63,60,47,216,3030,8,1.050,
10430,63,73,47,203,1951,6,0.863,
10431,63,81,47,193,1495,6,0.778,
10432,63,85,47,190,1306,6,0.741,
10433,63,75,47,189,938,5,0.840,
10434,51,20,52,190,786,3,2.550,
10435,51,20,52,191,786,3,2.550,
10436,51,20,52,190,786,3,2.550,
10437,51,20,52,190,786,3,2.550,
10438,51,20,52,190,786,3,2.550,
10439,51,20,52,190,786,3,2.550,
10440,51,20,52,190,786,3,2.550,
10441,51,20,52,190,786,3,2.550,
10442,51,20,52,190,786,3,2.550,
10443,51,20,52,190,786,3,2.550,
10444,51,20,52,191,628,3,2.550,
10445,51,20,52,192,424,3,2.550,
10446,50,20,53,193,141,3,2.500,
10447,49,13,54,194,22,3,3.769,
10448,38,39,24,140,53,5,0.974,
10449,46,56,17,131,145,6,0.821,
10450,52,75,15,119,245,6,0.693,
10451,63,82,9,116,439,6,0.768,
10452,72,92,8,115,614,6,0.783,
10453,82,79,6,135,828,6,1.038,
10454,72,90,23,133,815,6,0.800,
10455,75,98,26,132,782,6,0.765,
10456,82,84,22,157,785,6,0.976,
10457,81,96,21,154,749,5,0.844,
10458,47,47,48,210,744,4,1.000,
10459,47,47,41,217,744,4,1.000,
10460,47,47,36,225,744,4,1.000,
10461,47,47,42,233,744,4,1.000,
10462,47,47,51,234,744,4,1.000,
10463,47,47,59,234,744,4,1.000,
10464,47,47,65,230,744,4,1.000,
10465,47,47,69,222,744,4,1.000,
10466,47,47,75,216,744,4,1.000,
10467,47,47,71,213,744,4,1.000,
10468,47,47,63,216,744,4,1.000,
10469,47,47,57,218,744,4,1.000,
10470,47,47,52,222,744,4,1.000,
10471,47,47,48,227,744,4,1.000,
10472,47,47,52,229,744,4,1.000,
10473,47,47,56,230,744,4,1.000,
10474,47,47,56,224,744,4,1.000,
10475,47,47,56,222,744,4,1.000,
10476,47,47,56,224,744,4,1.000,
10477,47,47,56,224,744,4,1.000,
10478,47,47,56,224,744,4,1.000,
10479,47,47,56,224,744,4,1.000,
10480,47,47,56,224,744,4,1.000,
10481,47,47,56,224,744,4,1.000,
10482,47,47,56,224,744,4,1.000,
10483,47,47,56,224,744,4,1.000,
10484,47,47,56,224,744,4,1.000,
10485,47,47,56,224,744,4,1.000,
10486,47,47,56,224,744,4,1.000,
10487,47,47,56,224,744,4,1.000,
10488,47,47,56,224,744,4,1.000,
10489,47,47,56,224,744,4,1.000,
10490,47,47,56,224,744,4,1.000,
10491,47,47,56,224,744,4,1.000,
10492,47,47,56,224,744,4,1.000,
10493,47,47,56,224,744,4,1.000,
10494,47,47,56,224,744,4,1.000,
10495,47,47,56,224,744,4,1.000,
10496,51,51,54,222,884,5,1.000,
10497,67,67,46,214,255,4,1.000,
10498,85,87,36,204,122,5,0.977,
10499,32,29,62,233,605,6,1.103,
10500,47,44,55,225,1464,9,1.068,
10501,55,53,51,220,2108,6,1.038,
10502,63,60,47,216,2958,8,1.050,
10503,63,73,47,203,1705,6,0.863,
10504,63,81,47,193,1229,6,0.778,
10505,63,85,47,190,1040,6,0.741,
10506,63,75,47,189,672,5,0.840,
10507,33,20,63,190,520,3,1.650,
10508,33,20,63,191,520,3,1.650,
10509,33,20,63,190,520,3,1.650,
10510,33,20,63,190,520,3,1.650,
10511,33,20,63,190,520,3,1.650,
10512,33,20,63,190,520,3,1.650,
10513,33,20,63,190,520,3,1.650,
10514,33,20,63,190,520,3,1.650,
10515,33,20,63,190,520,3,1.650,
10516,33,20,63,190,520,3,1.650,
10517,33,20,63,191,398,3,1.650,
10518,33,20,63,192,276,3,1.650,
10519,33,20,63,193,186,3,1.650,
10520,31,12,64,194,46,3,2.583,
10526,225,320,13,8,61945,13,0.703,
10527,225,320,13,8,58795,19,0.703,
10528,225,320,13,8,54351,19,0.703,
10529,225,320,13,8,49658,19,0.703,
10530,225,320,13,8,45060,19,0.703,
10531,225,320,13,8,40120,19,0.703,
10532,225,320,13,8,35175,19,0.703,
10533,225,320,13,8,30470,20,0.703,
10534,225,320,13,8,25564,18,0.703,
10535,173,264,0,0,45672,1,0.655,competition_practice_menu_animation
10536,173,264,0,0,45672,8,0.655,competition_practice_menu_animation
10537,173,264,0,0,45672,14,0.655,competition_practice_menu_animation
10538,173,264,0,0,45672,14,0.655,competition_practice_menu_animation
10539,173,264,0,0,45672,14,0.655,competition_practice_menu_animation
10540,173,264,0,0,45672,14,0.655,competition_practice_menu_animation
10541,173,264,0,0,45672,13,0.655,competition_practice_menu_animation
10542,173,264,0,0,45672,13,0.655,competition_practice_menu_animation
10543,173,264,0,0,45672,13,0.655,competition_practice_menu_animation
10544,173,264,0,0,45672,1,0.655,new_load_menu_animation
10545,173,264,0,0,45672,8,0.655,new_load_menu_animation
10546,173,264,0,0,45672,13,0.655,new_load_menu_animation
10547,173,264,0,0,45672,13,0.655,new_load_menu_animation
10548,173,264,0,0,45672,13,0.655,new_load_menu_animation
10549,173,264,0,0,45672,13,0.655,new_load_menu_animation
10550,173,264,0,0,45672,13,0.655,new_load_menu_animation
10551,173,264,0,0,45672,13,0.655,new_load_menu_animation
10552,173,264,0,0,45672,13,0.655,new_load_menu_animation
10553,173,264,0,0,45672,1,0.655,title_main_menu_animation
10554,173,264,0,0,45672,8,0.655,title_main_menu_animation
10555,173,264,0,0,45672,13,0.655,title_main_menu_animation
10556,173,264,0,0,45672,13,0.655,title_main_menu_animation
10557,173,264,0,0,45672,13,0.655,title_main_menu_animation
10558,173,264,0,0,45672,13,0.655,title_main_menu_animation
10559,173,264,0,0,45672,13,0.655,title_main_menu_animation
10560,173,264,0,0,45672,13,0.655,title_main_menu_animation
10561,173,264,0,0,45672,13,0.655,title_main_menu_animation
10562,17,42,69,240,347,28,0.405,
10563,17,39,68,244,320,28,0.436,
10564,17,34,68,249,303,25,0.500,
10565,23,28,63,255,310,25,0.821,
10566,27,25,60,259,313,29,1.080,
10567,27,23,61,261,285,28,1.174,
10568,28,22,60,262,281,30,1.273,
10569,28,21,60,263,289,27,1.333,
10570,27,21,61,263,281,28,1.286,
10571,27,22,61,262,282,28,1.227,
10572,27,23,61,261,285,28,1.174,
10573,29,25,60,259,306,28,1.160,
10574,29,26,60,258,322,30,1.115,
10575,26,28,63,256,322,27,0.929,
10576,29,30,61,254,346,28,0.967,
10577,28,31,62,253,354,32,0.903,
10578,26,33,64,251,363,29,0.788,
10579,25,34,65,250,364,27,0.735,
10580,23,33,67,250,367,29,0.697,
10581,21,34,68,249,365,28,0.618,
10582,20,34,69,249,358,30,0.588,
10583,20,34,68,249,360,30,0.588,
10584,21,34,67,249,356,28,0.618,
10585,21,34,67,249,361,30,0.618,
10586,19,34,69,249,365,28,0.559,
10587,18,34,70,249,382,27,0.529,
10588,18,36,70,247,382,29,0.500,
10589,16,36,71,247,359,29,0.444,
10590,15,35,72,248,348,29,0.429,
10591,15,34,73,249,346,26,0.441,
10592,16,34,73,249,346,27,0.471,
10593,15,36,72,247,338,28,0.417,
10594,17,40,70,243,386,29,0.425,
10595,21,37,66,246,411,32,0.568,
10596,29,33,60,251,404,30,0.879,
10597,31,32,58,252,400,26,0.969,
10598,31,32,58,252,399,29,0.969,
10599,32,32,57,252,401,29,1.000,
10600,32,32,57,252,398,30,1.000,
10601,31,32,58,252,398,27,0.969,
10602,31,32,58,252,400,26,0.969,
10603,149,59,2,236,2969,41,2.525,
10604,146,56,4,239,2966,44,2.607,
10605,145,52,5,243,2864,44,2.788,
10606,143,48,6,246,2778,41,2.979,
10607,143,47,6,247,2682,42,3.043,
10608,143,45,6,249,2589,42,3.178,
10609,143,46,6,249,2594,39,3.109,
10610,143,47,6,248,2567,39,3.043,
10611,143,48,6,247,2575,41,2.979,
10612,143,49,6,246,2617,43,2.918,
10613,143,49,6,245,2630,42,2.918,
10614,143,50,6,245,2659,43,2.860,
10615,143,50,6,245,2658,44,2.860,
10616,144,51,6,245,2645,40,2.824,
10617,145,52,5,245,2665,41,2.788,
10618,146,53,5,245,2660,41,2.755,
10619,147,53,4,245,2678,42,2.774,
10620,147,53,4,245,2643,41,2.774,
10621,149,53,3,245,2623,41,2.811,
10622,150,53,2,245,2612,39,2.830,
10623,151,52,2,245,2594,44,2.904,
10624,152,52,2,245,2609,43,2.923,
10625,152,52,2,245,2608,44,2.923,
10626,152,52,2,245,2641,45,2.923,
10627,152,52,2,245,2654,41,2.923,
10628,152,52,2,245,2657,42,2.923,
10629,152,52,2,245,2658,43,2.923,
10630,152,52,2,245,2654,41,2.923,
10631,152,69,2,228,2779,44,2.203,
10632,151,71,2,226,2893,45,2.127,
10633,151,72,2,225,3026,44,2.097,
10634,151,78,2,219,3260,43,1.936,
10635,152,84,2,213,3383,44,1.810,
10636,152,86,2,211,3481,45,1.767,
10637,151,89,2,208,3804,45,1.697,
10638,151,88,2,209,3782,44,1.716,
10639,151,89,2,208,3899,43,1.697,
10640,152,87,2,210,3993,44,1.747,
10641,152,93,2,204,3895,44,1.634,
10642,151,99,2,198,4263,45,1.525,
10643,151,101,2,196,3845,44,1.495,
10644,152,104,2,193,4318,44,1.462,
10645,152,103,2,194,4174,44,1.476,
10646,152,104,2,193,4394,43,1.462,
10647,152,99,2,198,4607,45,1.535,
10648,152,101,2,196,4234,44,1.505,
10649,154,105,1,193,4690,44,1.467,
10650,154,104,1,194,4220,24,1.481,
10651,154,105,1,193,3550,14,1.467,
